file,organization,doctype_code,matched
UBND Xã Trung Sơn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Trung Sơn,09a,True
UBND Xã Trung Sơn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Trung Sơn,09a,True
UBND Xã Trung Thành_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Trung Thành,09a,True
UBND Xã Tràng Xá_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tràng Xá,09a,True
UBND Xã Trường Hà_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Trường Hà,09a,True
UBND Xã Trường Hà_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Trường Hà,09a,True
UBND Xã Trường Lâm_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Trường Lâm,09a,True
UBND Xã Trường Văn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Trường Văn,09a,True
UBND Xã Trường Xuân_01a_TP_TĐ-BH_Số dự thảo (DT) văn bản quy phạm pháp luật(...).xlsx,UBND Xã Trường Xuân,01a,True
UBND Xã Trường Xuân_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Trường Xuân,09a,True
UBND Xã Trại Cau_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Trại Cau,09a,True
UBND Xã Trại Cau_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Trại Cau,09a,True
UBND Xã Trần Phú_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy 2.xlsx,UBND Xã Trần Phú,09a,True
UBND Xã Trần Phú_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Trần Phú,09a,True
UBND Xã Trần Phú_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Trần Phú,09a,True
UBND Xã Trị An_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Trị An,09a,True
UBND Xã Trị An_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Trị An,09a,True
UBND Xã Trịnh Tường_01a_TP_TĐ-BH_Số dự thảo (DT) văn bản quy phạm pháp luật(...).xlsx,UBND Xã Trịnh Tường,01a,True
UBND Xã Trịnh Tường_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa(...) copy.xlsx,UBND Xã Trịnh Tường,05b,True
UBND Xã Trịnh Tường_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa(...).xlsx,UBND Xã Trịnh Tường,05b,True
UBND Xã Tuy An Bắc_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa b(...) copy.xlsx,UBND Xã Tuy An Bắc,05b,True
UBND Xã Tuy An Bắc_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa b(...).xlsx,UBND Xã Tuy An Bắc,05b,True
UBND Xã Tuy Phước Đông_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UB(...) copy.xlsx,UBND Xã Tuy Phước Đông,09a,True
UBND Xã Tuy Phước Đông_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UB(...).xlsx,UBND Xã Tuy Phước Đông,09a,True
UBND Xã Tuy Đức_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Tuy Đức,05b,True
UBND Xã Tuấn Sơn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tuấn Sơn,09a,True
UBND Xã Tuần Giáo_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Tuần Giáo,09a,True
UBND Xã Tuần Giáo_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tuần Giáo,09a,True
UBND Xã Tà Xi Láng_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...) copy.xlsx,UBND Xã Tà Xi Láng,09a,True
UBND Xã Tà Xi Láng_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Tà Xi Láng,09a,True
UBND Xã Tân Chi_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Chi,09a,True
UBND Xã Tân Cương_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Cương,09a,True
UBND Xã Tân Hòa_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Tân Hòa,05b,True
UBND Xã Tân Hải_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...) copy.xlsx,UBND Xã Tân Hải,05b,True
UBND Xã Tân Hải_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Tân Hải,05b,True
UBND Xã Tân Hồng_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...) copy.xlsx,UBND Xã Tân Hồng,05b,True
UBND Xã Tân Hồng_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Tân Hồng,05b,True
UBND Xã Tân Hội_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Tân Hội,09a,True
UBND Xã Tân Hội_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Hội,09a,True
UBND Xã Tân Khai_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Tân Khai,09a,True
UBND Xã Tân Khai_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Khai,09a,True
UBND Xã Tân Khánh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Tân Khánh,09a,True
UBND Xã Tân Khánh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Khánh,09a,True
UBND Xã Tân Long_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Tân Long,05b,True
UBND Xã Tân Lân_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Tân Lân,09a,True
UBND Xã Tân Lân_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Lân,09a,True
UBND Xã Tân Lĩnh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Lĩnh,09a,True
UBND Xã Tân Lập_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...) copy.xlsx,UBND Xã Tân Lập,05b,True
UBND Xã Tân Lập_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Tân Lập,05b,True
UBND Xã Tân Mai_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Mai,09a,True
UBND Xã Tân Minh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Minh,09a,True
UBND Xã Tân Nhuận Đông_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên đ(...).xlsx,UBND Xã Tân Nhuận Đông,05b,True
UBND Xã Tân Pheo_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Pheo,09a,True
UBND Xã Tân Phú_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Phú,09a,True
UBND Xã Tân Thuận_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Thuận,09a,True
UBND Xã Tân Thành_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã (2).xlsx,UBND Xã Tân Thành,09a,True
UBND Xã Tân Thành_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Tân Thành,09a,True
UBND Xã Tân Thành_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Thành,09a,True
UBND Xã Tân Thạnh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Thạnh,09a,True
UBND Xã Tân Tiến_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Tiến,09a,True
UBND Xã Tân Trào_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...) copy.xlsx,UBND Xã Tân Trào,05b,True
UBND Xã Tân Trào_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Tân Trào,05b,True
UBND Xã Tân Tây_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...) copy.xlsx,UBND Xã Tân Tây,05b,True
UBND Xã Tân Tây_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Tân Tây,05b,True
UBND Xã Tân Uyên_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Tân Uyên,09a,True
UBND Xã Tân Uyên_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Uyên,09a,True
UBND Xã Tân Văn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Văn,09a,True
UBND Xã Tân Ân_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Tân Ân,09a,True
UBND Xã Tân Ân_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tân Ân,09a,True
UBND Xã Tân Đông_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...) copy.xlsx,UBND Xã Tân Đông,05b,True
UBND Xã Tân Đông_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Tân Đông,05b,True
UBND Xã Tân Định_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...) copy.xlsx,UBND Xã Tân Định,05b,True
UBND Xã Tân Định_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Tân Định,05b,True
UBND Xã Tây Yên Tử_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Tây Yên Tử,09a,True
UBND Xã Tây Đô_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tây Đô,09a,True
UBND Xã Tùng Vài_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...) copy.xlsx,UBND Xã Tùng Vài,05b,True
UBND Xã Tùng Vài_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Tùng Vài,05b,True
UBND Xã Tơ Tung_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Tơ Tung,09a,True
UBND Xã Tơ Tung_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tơ Tung,09a,True
UBND Xã Tương Dương_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Tương Dương,09a,True
UBND Xã Tượng Lĩnh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Tượng Lĩnh,09a,True
UBND Xã Tả Củ Tỷ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tả Củ Tỷ,09a,True
UBND Xã Tầm Vu_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Tầm Vu,09a,True
UBND Xã Tầm Vu_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tầm Vu,09a,True
UBND Xã Tập Ngãi_01a_TP_TĐ-BH_Số dự thảo (DT) văn bản quy phạm pháp luật (V(...) copy.xlsx,UBND Xã Tập Ngãi,01a,True
UBND Xã Tập Ngãi_01a_TP_TĐ-BH_Số dự thảo (DT) văn bản quy phạm pháp luật (V(...).xlsx,UBND Xã Tập Ngãi,01a,True
UBND Xã Tằng Loỏng_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa b(...) copy.xlsx,UBND Xã Tằng Loỏng,05b,True
UBND Xã Tằng Loỏng_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa b(...).xlsx,UBND Xã Tằng Loỏng,05b,True
UBND Xã Tủa Sín Chải_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa(...) copy.xlsx,UBND Xã Tủa Sín Chải,05b,True
UBND Xã Tủa Sín Chải_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa(...).xlsx,UBND Xã Tủa Sín Chải,05b,True
UBND Xã Tủa Sín Chải_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND(...) copy.xlsx,UBND Xã Tủa Sín Chải,09a,True
UBND Xã Tủa Sín Chải_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND(...).xlsx,UBND Xã Tủa Sín Chải,09a,True
UBND Xã Tứ Kỳ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Tứ Kỳ,09a,True
UBND Xã Vinh Lộc_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Vinh Lộc,09a,True
UBND Xã Việt Hồng_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Việt Hồng,09a,True
UBND Xã Vân Canh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Vân Canh,09a,True
UBND Xã Vân Canh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Vân Canh,09a,True
UBND Xã Vân Du_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Vân Du,09a,True
UBND Xã Vân Đình_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Vân Đình,09a,True
UBND Xã Vân Đình_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Vân Đình,09a,True
UBND Xã Võ Nhai_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Võ Nhai,09a,True
UBND Xã Văn Kiều_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Văn Kiều,09a,True
UBND Xã Văn Lăng_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Văn Lăng,09a,True
UBND Xã Văn Lăng_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Văn Lăng,09a,True
UBND Xã Văn Môn_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Văn Môn,09a,True
UBND Xã Văn Phú_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Văn Phú,09a,True
UBND Xã Vĩnh Hòa_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Vĩnh Hòa,09a,True
UBND Xã Vĩnh Hưng_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bà(...).xlsx,UBND Xã Vĩnh Hưng,05b,True
UBND Xã Vĩnh Hậu_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Vĩnh Hậu,09a,True
UBND Xã Vĩnh Hậu_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Vĩnh Hậu,09a,True
UBND Xã Vĩnh Lại_04a_TP_PBGDPL_Kết quả công tác phổ biến giáo dục pháp luật(...).xlsx,UBND Xã Vĩnh Lại,04a,True
UBND Xã Vĩnh Lại_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Vĩnh Lại,09a,True
UBND Xã Vĩnh Lộc_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Vĩnh Lộc,09a,True
UBND Xã Vĩnh Lộc_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Vĩnh Lộc,09a,True
UBND Xã Vĩnh Lợi_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Vĩnh Lợi,09a,True
UBND Xã Vĩnh Quang_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...) copy.xlsx,UBND Xã Vĩnh Quang,09a,True
UBND Xã Vĩnh Quang_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Vĩnh Quang,09a,True
UBND Xã Vĩnh Thanh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Vĩnh Thanh,09a,True
UBND Xã Vĩnh Thạnh Trung_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân ((...).xlsx,UBND Xã Vĩnh Thạnh Trung,09a,True
UBND Xã Vĩnh Thạnh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...) copy 2.xlsx,UBND Xã Vĩnh Thạnh,09a,True
UBND Xã Vĩnh Thạnh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...) copy.xlsx,UBND Xã Vĩnh Thạnh,09a,True
UBND Xã Vĩnh Thạnh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Vĩnh Thạnh,09a,True
UBND Xã Vĩnh Thịnh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...) copy.xlsx,UBND Xã Vĩnh Thịnh,09a,True
UBND Xã Vĩnh Thịnh_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Vĩnh Thịnh,09a,True
UBND Xã Vĩnh Tuy_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Vĩnh Tuy,09a,True
UBND Xã Vĩnh Tường_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Vĩnh Tường,09a,True
UBND Xã Vạn An_04a_TP_PBGDPL_Kết quả công tác phổ biến giáo dục pháp luật t(...).xlsx,UBND Xã Vạn An,04a,True
UBND Xã Vạn Đức_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Vạn Đức,09a,True
UBND Xã Vạn Đức_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Vạn Đức,09a,True
UBND Xã Vật Lại_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Vật Lại,09a,True
UBND Xã Vụ Bản_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Vụ Bản,09a,True
UBND Xã Xuân Du_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Xuân Du,09a,True
UBND Xã Xuân Lộc_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Xuân Lộc,09a,True
UBND Xã Xuân Mai_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Xuân Mai,09a,True
UBND Xã Xuân Mai_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Xuân Mai,09a,True
UBND Xã Xuân Thái_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Xuân Thái,09a,True
UBND Xã Xuân Viên_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Xuân Viên,09a,True
UBND Xã Ya Hội_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Ya Hội,09a,True
UBND Xã Ya Hội_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Ya Hội,09a,True
UBND Xã Ya Ma_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Ya Ma,09a,True
UBND Xã Ya Ma_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Ya Ma,09a,True
UBND Xã Yên Bài_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Yên Bài,09a,True
UBND Xã Yên Bài_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Yên Bài,09a,True
UBND Xã Yên Bình_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Yên Bình,09a,True
UBND Xã Yên Cường_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bà(...).xlsx,UBND Xã Yên Cường,05b,True
UBND Xã Yên Kỳ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Yên Kỳ,09a,True
UBND Xã Yên Lập_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Yên Lập,09a,True
UBND Xã Yên Phong_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Yên Phong,09a,True
UBND Xã Yên Phong_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Yên Phong,09a,True
UBND Xã Yên Thắng_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Yên Thắng,09a,True
UBND Xã Yên Thế_04a_TP_PBGDPL_Kết quả công tác phổ biến giáo dục pháp luật(...).xlsx,UBND Xã Yên Thế,04a,True
UBND Xã Yên Thế_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Yên Thế,09a,True
UBND Xã Yên Trung_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Yên Trung,09a,True
UBND Xã Yên Trị_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Yên Trị,09a,True
UBND Xã Yên Định_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Yên Định,05b,True
UBND Xã Ân Hảo_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Ân Hảo,09a,True
UBND Xã Ân Hảo_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Ân Hảo,09a,True
UBND Xã Ô Diên_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Ô Diên,09a,True
UBND Xã Ô Lâm_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Ô Lâm,09a,True
UBND Xã Đa Phúc_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đa Phúc,09a,True
UBND Xã Đak Pơ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Đak Pơ,09a,True
UBND Xã Đak Pơ_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đak Pơ,09a,True
UBND Xã Đak Sơmei_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Đak Sơmei,09a,True
UBND Xã Đak Sơmei_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đak Sơmei,09a,True
UBND Xã Đan Hải_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Đan Hải,09a,True
UBND Xã Điềm Thụy_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã copy.xlsx,UBND Xã Điềm Thụy,09a,True
UBND Xã Điềm Thụy_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND) cấp xã.xlsx,UBND Xã Điềm Thụy,09a,True
UBND Xã Đoài Dương_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...) copy.xlsx,UBND Xã Đoài Dương,09a,True
UBND Xã Đoài Dương_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Đoài Dương,09a,True
UBND Xã Đoài Phương_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...) copy.xlsx,UBND Xã Đoài Phương,09a,True
UBND Xã Đoài Phương_09a_TP_CT_Kết quả chứng thực tại Ủy ban nhân dân (UBND)(...).xlsx,UBND Xã Đoài Phương,09a,True
UBND Xã Đoàn Kết_05b_TP_HGCS_Kết quả công tác hòa giải ở cơ sở trên địa bàn(...).xlsx,UBND Xã Đoàn Kết,05b,True
